timestamp,zone,sentiment_score,noise_level_db,weather_score,event_density,transit_delay_min,vibe_score
2025-04-28 11:54:21.860940,Waterfront,-0.28,72,0.54,0,1,0.18
2025-04-28 12:54:21.860940,Downtown,0.16,69,0.57,4,19,0.34
2025-04-28 12:54:21.860940,Midtown,0.08,73,0.59,1,9,0.29
2025-04-28 12:54:21.860940,Uptown,-0.23,72,0.6,5,30,0.21
2025-04-28 12:54:21.860940,Suburb,0.04,63,0.87,9,1,0.54
2025-04-28 12:54:21.860940,Waterfront,0.27,39,0.43,5,11,0.45
2025-04-28 13:54:21.860940,Downtown,-0.18,70,0.81,7,29,0.31
2025-04-28 13:54:21.860940,Midtown,-0.27,66,0.74,1,0,0.26
2025-04-28 13:54:21.860940,Uptown,0.41,82,0.43,6,10,0.43
2025-04-28 13:54:21.860940,Suburb,0.49,80,0.06,0,11,0.26
2025-04-28 13:54:21.860940,Waterfront,-0.18,85,0.48,8,21,0.26
2025-04-28 14:54:21.860940,Downtown,-0.26,70,0.31,8,22,0.23
2025-04-28 14:54:21.860940,Midtown,-0.43,34,0.77,6,14,0.33
2025-04-28 14:54:21.860940,Uptown,-0.16,90,0.57,4,26,0.18
2025-04-28 14:54:21.860940,Suburb,-0.09,79,0.06,10,8,0.3
2025-04-28 14:54:21.860940,Waterfront,-0.44,32,0.81,3,17,0.27
2025-04-28 15:54:21.860940,Downtown,0.5,90,0.04,4,21,0.29
2025-04-28 15:54:21.860940,Midtown,0.14,44,0.91,3,16,0.44
2025-04-28 15:54:21.860940,Uptown,-0.04,64,0.08,10,28,0.28
2025-04-28 15:54:21.860940,Suburb,0.41,84,0.69,1,8,0.39
2025-04-28 15:54:21.860940,Waterfront,-0.25,65,0.05,0,10,0.07
2025-04-28 16:54:21.860940,Downtown,0.04,74,0.19,3,1,0.26
2025-04-28 16:54:21.860940,Midtown,0.25,36,0.49,10,15,0.55
2025-04-28 16:54:21.860940,Uptown,-0.18,36,0.21,6,4,0.32
2025-04-28 16:54:21.860940,Suburb,0.48,63,0.49,8,3,0.57
2025-04-28 16:54:21.860940,Waterfront,-0.47,50,0.94,7,25,0.3
2025-04-28 17:54:21.860940,Downtown,-0.25,72,0.63,9,9,0.36
2025-04-28 17:54:21.860940,Midtown,0.02,33,0.17,4,8,0.33
2025-04-28 17:54:21.860940,Uptown,-0.11,48,0.94,6,23,0.4
2025-04-28 17:54:21.860940,Suburb,0.2,53,0.8,3,17,0.42
2025-04-28 17:54:21.860940,Waterfront,-0.22,81,0.91,0,5,0.24
2025-04-28 18:54:21.860940,Downtown,-0.45,63,0.05,2,1,0.09
2025-04-28 18:54:21.860940,Midtown,-0.43,53,0.87,5,7,0.32
2025-04-28 18:54:21.860940,Uptown,0.44,77,0.49,5,13,0.43
2025-04-28 18:54:21.860940,Suburb,0.08,88,0.44,0,9,0.21
2025-04-28 18:54:21.860940,Waterfront,0.19,77,0.13,0,6,0.21
2025-04-28 19:54:21.860940,Downtown,-0.33,46,0.96,3,20,0.29
2025-04-28 19:54:21.860940,Midtown,0.41,71,0.75,0,27,0.34
2025-04-28 19:54:21.860940,Uptown,-0.14,78,0.97,3,29,0.26
2025-04-28 19:54:21.860940,Suburb,0.26,39,0.42,4,16,0.41
2025-04-28 19:54:21.860940,Waterfront,-0.04,64,0.22,4,13,0.24
2025-04-28 20:54:21.860940,Downtown,-0.06,33,0.42,3,2,0.35
2025-04-28 20:54:21.860940,Midtown,-0.52,40,0.37,6,30,0.16
2025-04-28 20:54:21.860940,Uptown,0.45,66,0.1,7,10,0.43
2025-04-28 20:54:21.860940,Suburb,-0.09,33,1.0,10,1,0.6
2025-04-28 20:54:21.860940,Waterfront,0.67,78,0.67,7,10,0.59
2025-04-28 21:54:21.860940,Downtown,-0.88,41,0.96,3,3,0.2
2025-04-28 21:54:21.860940,Midtown,0.19,63,0.02,4,5,0.3
2025-04-28 21:54:21.860940,Uptown,0.05,34,0.38,3,26,0.3
2025-04-28 21:54:21.860940,Suburb,0.37,36,0.54,7,5,0.57
2025-04-28 21:54:21.860940,Waterfront,0.16,56,0.73,9,25,0.48
2025-04-28 22:54:21.860940,Downtown,0.14,43,0.01,10,14,0.41
2025-04-28 22:54:21.860940,Midtown,0.01,49,0.88,5,19,0.42
2025-04-28 22:54:21.860940,Uptown,0.17,87,0.64,2,0,0.34
2025-04-28 22:54:21.860940,Suburb,-0.17,74,0.24,9,0,0.33
2025-04-28 22:54:21.860940,Waterfront,-0.15,83,0.82,3,16,0.26
2025-04-28 23:54:21.860940,Downtown,-0.29,46,0.55,3,7,0.27
2025-04-28 23:54:21.860940,Midtown,0.58,51,0.57,2,19,0.46
2025-04-28 23:54:21.860940,Uptown,0.24,36,0.84,10,2,0.66
2025-04-28 23:54:21.860940,Suburb,-0.09,88,0.89,5,16,0.32
2025-04-28 23:54:21.860940,Waterfront,0.01,41,0.64,10,12,0.51
2025-04-29 00:54:21.860940,Downtown,-0.16,40,0.6,1,12,0.27
2025-04-29 00:54:21.860940,Midtown,-0.33,89,0.57,6,8,0.23
2025-04-29 00:54:21.860940,Uptown,-0.03,30,0.02,6,28,0.26
2025-04-29 00:54:21.860940,Suburb,0.17,45,0.2,8,29,0.36
2025-04-29 00:54:21.860940,Waterfront,0.13,66,0.64,7,15,0.42
2025-04-29 01:54:21.860940,Downtown,0.07,84,0.39,4,7,0.29
2025-04-29 01:54:21.860940,Midtown,0.22,79,0.34,3,12,0.3
2025-04-29 01:54:21.860940,Uptown,0.02,58,0.68,5,14,0.38
2025-04-29 01:54:21.860940,Suburb,0.4,85,0.7,8,9,0.52
2025-04-29 01:54:21.860940,Waterfront,-0.27,61,0.19,2,29,0.08
2025-04-29 02:54:21.860940,Downtown,0.08,82,0.53,10,16,0.41
2025-04-29 02:54:21.860940,Midtown,0.08,50,0.99,4,30,0.4
2025-04-29 02:54:21.860940,Uptown,-0.26,30,0.49,8,2,0.41
2025-04-29 02:54:21.860940,Suburb,-0.03,87,0.08,8,5,0.28
2025-04-29 02:54:21.860940,Waterfront,-0.35,64,0.62,10,19,0.33
2025-04-29 03:54:21.860940,Downtown,0.07,65,0.56,6,12,0.38
2025-04-29 03:54:21.860940,Midtown,0.11,52,0.33,5,21,0.33
2025-04-29 03:54:21.860940,Uptown,-0.39,39,0.89,0,6,0.26
2025-04-29 03:54:21.860940,Suburb,-0.22,40,0.47,9,27,0.34
2025-04-29 03:54:21.860940,Waterfront,-0.05,36,0.22,7,15,0.35
2025-04-29 04:54:21.860940,Downtown,-0.48,64,0.01,6,19,0.09
2025-04-29 04:54:21.860940,Midtown,-0.18,65,0.87,4,11,0.33
2025-04-29 04:54:21.860940,Uptown,-0.02,38,0.39,3,27,0.27
2025-04-29 04:54:21.860940,Suburb,-0.1,39,0.21,2,7,0.25
2025-04-29 04:54:21.860940,Waterfront,-0.09,82,0.57,4,4,0.29
2025-04-29 05:54:21.860940,Downtown,-0.02,32,0.58,2,28,0.29
2025-04-29 05:54:21.860940,Midtown,0.4,51,0.27,6,19,0.43
2025-04-29 05:54:21.860940,Uptown,-0.16,56,1.0,0,13,0.3
2025-04-29 05:54:21.860940,Suburb,0.11,70,0.95,1,15,0.35
2025-04-29 05:54:21.860940,Waterfront,-0.25,73,0.7,7,27,0.27
2025-04-29 06:54:21.860940,Downtown,0.22,53,0.21,9,11,0.45
2025-04-29 06:54:21.860940,Midtown,-0.81,73,0.23,3,20,-0.05
2025-04-29 06:54:21.860940,Uptown,0.12,57,0.03,5,11,0.29
2025-04-29 06:54:21.860940,Suburb,0.36,67,0.7,7,17,0.5
2025-04-29 06:54:21.860940,Waterfront,0.4,45,0.69,0,26,0.38
2025-04-29 07:54:21.860940,Downtown,0.01,87,0.04,6,20,0.19
2025-04-29 07:54:21.860940,Midtown,-0.25,31,0.87,5,13,0.39
2025-04-29 07:54:21.860940,Uptown,-0.22,69,0.72,8,13,0.36
2025-04-29 07:54:21.860940,Suburb,0.22,40,0.83,0,12,0.41
2025-04-29 07:54:21.860940,Waterfront,-0.2,56,0.87,0,21,0.23
2025-04-29 08:54:21.860940,Downtown,-0.53,87,0.95,1,24,0.1
2025-04-29 08:54:21.860940,Midtown,0.25,36,0.7,5,10,0.51
2025-04-29 08:54:21.860940,Uptown,-0.49,60,0.65,6,22,0.21
2025-04-29 08:54:21.860940,Suburb,0.07,30,0.91,7,6,0.56
2025-04-29 08:54:21.860940,Waterfront,-0.11,40,0.25,0,6,0.22
2025-04-29 09:54:21.860940,Downtown,-0.05,64,0.25,6,19,0.26
2025-04-29 09:54:21.860940,Midtown,0.28,82,0.7,0,1,0.36
2025-04-29 09:54:21.860940,Uptown,-0.09,55,0.84,3,1,0.39
2025-04-29 09:54:21.860940,Suburb,0.23,43,0.98,4,15,0.51
2025-04-29 09:54:21.860940,Waterfront,0.05,38,0.66,0,26,0.28
2025-04-29 10:54:21.860940,Downtown,-0.3,82,0.9,2,28,0.17
2025-04-29 10:54:21.860940,Midtown,-0.02,65,0.88,3,26,0.31
2025-04-29 10:54:21.860940,Uptown,0.19,58,0.82,7,2,0.54
2025-04-29 10:54:21.860940,Suburb,-0.7,80,0.89,1,30,0.03
2025-04-29 10:54:21.860940,Waterfront,0.29,56,0.57,4,3,0.46
2025-04-29 11:54:21.860940,Downtown,-0.12,88,0.47,4,3,0.25
2025-04-29 11:54:21.860940,Midtown,-0.17,70,0.52,9,12,0.35
2025-04-29 11:54:21.860940,Uptown,-0.27,36,0.8,8,18,0.41
2025-04-29 11:54:21.860940,Suburb,0.59,49,0.99,9,7,0.73
2025-04-29 11:54:21.860940,Waterfront,-0.3,62,0.35,6,13,0.23
2025-04-29 12:54:21.860940,Downtown,0.33,83,0.48,10,13,0.49
2025-04-29 12:54:21.860940,Midtown,-0.38,82,0.05,5,0,0.13
2025-04-29 12:54:21.860940,Uptown,-0.22,75,0.88,8,0,0.42
2025-04-29 12:54:21.860940,Suburb,0.27,54,0.26,3,29,0.29
2025-04-29 12:54:21.860940,Waterfront,-0.17,53,0.59,10,20,0.39
2025-04-29 13:54:21.860940,Downtown,-0.2,45,0.19,7,18,0.27
2025-04-29 13:54:21.860940,Midtown,0.08,69,0.08,10,22,0.33
2025-04-29 13:54:21.860940,Uptown,-0.74,55,0.03,1,4,-0.02
2025-04-29 13:54:21.860940,Suburb,-0.19,36,0.96,6,25,0.4
2025-04-29 13:54:21.860940,Waterfront,-0.28,72,0.03,6,11,0.16
2025-04-29 14:54:21.860940,Downtown,0.07,86,0.72,7,23,0.36
2025-04-29 14:54:21.860940,Midtown,0.02,81,0.43,10,29,0.33
2025-04-29 14:54:21.860940,Uptown,0.2,82,0.41,7,5,0.4
2025-04-29 14:54:21.860940,Suburb,0.03,90,0.57,8,15,0.35
2025-04-29 14:54:21.860940,Waterfront,0.75,47,0.51,3,4,0.58
2025-04-29 15:54:21.860940,Downtown,-0.09,62,0.1,7,17,0.25
2025-04-29 15:54:21.860940,Midtown,0.35,80,0.4,0,19,0.26
2025-04-29 15:54:21.860940,Uptown,-0.11,34,0.98,5,30,0.4
2025-04-29 15:54:21.860940,Suburb,-0.37,45,0.4,1,27,0.11
2025-04-29 15:54:21.860940,Waterfront,-0.14,34,0.16,4,4,0.29
2025-04-29 16:54:21.860940,Downtown,-0.05,38,0.6,9,28,0.42
2025-04-29 16:54:21.860940,Midtown,0.33,89,0.52,4,10,0.37
2025-04-29 16:54:21.860940,Uptown,-0.0,58,0.32,6,2,0.36
2025-04-29 16:54:21.860940,Suburb,-0.0,65,0.13,5,8,0.27
2025-04-29 16:54:21.860940,Waterfront,-0.01,83,0.8,8,25,0.37
2025-04-29 17:54:21.860940,Downtown,0.15,76,0.81,3,29,0.32
2025-04-29 17:54:21.860940,Midtown,0.07,90,0.75,8,8,0.42
2025-04-29 17:54:21.860940,Uptown,-1.12,69,0.42,3,5,-0.05
2025-04-29 17:54:21.860940,Suburb,0.49,46,0.41,5,22,0.46
2025-04-29 17:54:21.860940,Waterfront,-0.01,53,0.92,10,22,0.5
2025-04-29 18:54:21.860940,Downtown,-0.07,39,0.38,5,28,0.28
2025-04-29 18:54:21.860940,Midtown,0.14,59,0.66,8,29,0.42
2025-04-29 18:54:21.860940,Uptown,-0.23,36,0.21,7,0,0.34
2025-04-29 18:54:21.860940,Suburb,-0.41,70,0.22,8,9,0.21
2025-04-29 18:54:21.860940,Waterfront,0.42,42,0.28,10,6,0.58
2025-04-29 19:54:21.860940,Downtown,-0.02,71,0.69,4,30,0.27
2025-04-29 19:54:21.860940,Midtown,-0.51,37,0.77,4,17,0.25
2025-04-29 19:54:21.860940,Uptown,-0.46,50,0.59,3,16,0.19
2025-04-29 19:54:21.860940,Suburb,-0.2,56,0.44,2,0,0.26
2025-04-29 19:54:21.860940,Waterfront,-0.18,87,0.3,1,1,0.15
2025-04-29 20:54:21.860940,Downtown,-0.22,90,0.36,4,28,0.11
2025-04-29 20:54:21.860940,Midtown,-0.42,86,0.64,3,4,0.18
2025-04-29 20:54:21.860940,Uptown,0.08,75,0.12,6,18,0.26
2025-04-29 20:54:21.860940,Suburb,0.33,72,0.04,5,0,0.36
2025-04-29 20:54:21.860940,Waterfront,-0.1,59,0.86,6,16,0.39
2025-04-29 21:54:21.860940,Downtown,0.47,79,0.34,0,3,0.34
2025-04-29 21:54:21.860940,Midtown,0.19,73,0.42,4,6,0.36
2025-04-29 21:54:21.860940,Uptown,0.11,48,0.19,3,25,0.25
2025-04-29 21:54:21.860940,Suburb,0.01,44,0.46,10,21,0.44
2025-04-29 21:54:21.860940,Waterfront,-0.02,33,0.12,3,21,0.24
2025-04-29 22:54:21.860940,Downtown,0.11,79,0.25,10,21,0.36
2025-04-29 22:54:21.860940,Midtown,-0.63,88,0.83,7,12,0.2
2025-04-29 22:54:21.860940,Uptown,0.21,65,0.43,10,24,0.44
2025-04-29 22:54:21.860940,Suburb,0.02,39,0.9,3,20,0.4
2025-04-29 22:54:21.860940,Waterfront,0.01,63,0.28,6,12,0.31
2025-04-29 23:54:21.860940,Downtown,-0.01,49,0.96,2,6,0.41
2025-04-29 23:54:21.860940,Midtown,0.19,56,0.91,1,27,0.36
2025-04-29 23:54:21.860940,Uptown,-0.06,76,0.61,1,0,0.27
2025-04-29 23:54:21.860940,Suburb,0.05,84,0.9,6,4,0.43
2025-04-29 23:54:21.860940,Waterfront,0.72,62,0.55,8,0,0.66
2025-04-30 00:54:21.860940,Downtown,0.02,75,0.94,7,6,0.46
2025-04-30 00:54:21.860940,Midtown,0.49,34,0.46,4,4,0.54
2025-04-30 00:54:21.860940,Uptown,-0.45,85,0.21,3,14,0.05
2025-04-30 00:54:21.860940,Suburb,0.28,78,0.93,2,1,0.45
2025-04-30 00:54:21.860940,Waterfront,-0.04,46,0.43,2,22,0.25
2025-04-30 01:54:21.860940,Downtown,0.6,87,0.01,3,12,0.33
2025-04-30 01:54:21.860940,Midtown,0.35,84,0.43,10,16,0.47
2025-04-30 01:54:21.860940,Uptown,-0.36,86,0.33,1,3,0.1
2025-04-30 01:54:21.860940,Suburb,0.19,55,0.53,4,18,0.37
2025-04-30 01:54:21.860940,Waterfront,-0.04,62,0.99,0,24,0.28
2025-04-30 02:54:21.860940,Downtown,0.06,56,0.89,10,27,0.49
2025-04-30 02:54:21.860940,Midtown,0.19,62,0.06,0,0,0.25
2025-04-30 02:54:21.860940,Uptown,0.05,76,0.67,6,16,0.36
2025-04-30 02:54:21.860940,Suburb,0.18,49,0.45,9,1,0.52
2025-04-30 02:54:21.860940,Waterfront,-0.24,44,0.99,4,6,0.4
2025-04-30 03:54:21.860940,Downtown,0.15,37,0.16,1,24,0.24
2025-04-30 03:54:21.860940,Midtown,-0.29,63,0.96,6,3,0.39
2025-04-30 03:54:21.860940,Uptown,-0.09,67,0.74,2,20,0.26
2025-04-30 03:54:21.860940,Suburb,0.09,86,0.13,4,28,0.17
2025-04-30 03:54:21.860940,Waterfront,-0.07,34,0.4,10,7,0.47
2025-04-30 04:54:21.860940,Downtown,0.22,32,0.38,10,16,0.52
2025-04-30 04:54:21.860940,Midtown,-0.29,56,0.03,7,5,0.23
2025-04-30 04:54:21.860940,Uptown,0.06,79,0.28,1,4,0.22
2025-04-30 04:54:21.860940,Suburb,-0.02,49,0.7,5,26,0.35
2025-04-30 04:54:21.860940,Waterfront,-0.47,38,0.16,8,15,0.23
2025-04-30 05:54:21.860940,Downtown,-0.06,73,0.09,10,29,0.26
2025-04-30 05:54:21.860940,Midtown,0.15,53,0.5,10,30,0.44
2025-04-30 05:54:21.860940,Uptown,0.53,86,0.91,3,14,0.48
2025-04-30 05:54:21.860940,Suburb,-0.06,53,0.32,10,14,0.39
2025-04-30 05:54:21.860940,Waterfront,-0.59,84,0.58,10,0,0.27
2025-04-30 06:54:21.860940,Downtown,-0.28,47,0.18,4,25,0.15
2025-04-30 06:54:21.860940,Midtown,0.22,42,0.37,1,17,0.32
2025-04-30 06:54:21.860940,Uptown,0.08,83,0.71,5,1,0.4
2025-04-30 06:54:21.860940,Suburb,-0.5,61,0.2,5,26,0.08
2025-04-30 06:54:21.860940,Waterfront,0.24,60,0.0,5,10,0.32
2025-04-30 07:54:21.860940,Downtown,0.01,82,0.07,10,8,0.33
2025-04-30 07:54:21.860940,Midtown,-0.07,57,0.8,5,8,0.4
2025-04-30 07:54:21.860940,Uptown,0.09,57,0.33,2,21,0.25
2025-04-30 07:54:21.860940,Suburb,-0.58,59,0.66,7,29,0.18
2025-04-30 07:54:21.860940,Waterfront,0.27,57,0.96,3,16,0.47
2025-04-30 08:54:21.860940,Downtown,0.3,74,0.71,9,24,0.48
2025-04-30 08:54:21.860940,Midtown,0.15,79,0.5,4,16,0.31
2025-04-30 08:54:21.860940,Uptown,0.11,86,0.44,1,25,0.19
2025-04-30 08:54:21.860940,Suburb,0.48,33,0.28,7,15,0.52
2025-04-30 08:54:21.860940,Waterfront,0.45,61,0.3,4,17,0.4
2025-04-30 09:54:21.860940,Downtown,0.25,39,0.11,10,0,0.52
2025-04-30 09:54:21.860940,Midtown,-0.43,53,0.56,3,27,0.15
2025-04-30 09:54:21.860940,Uptown,-0.45,54,0.21,9,4,0.27
2025-04-30 09:54:21.860940,Suburb,-0.03,75,0.03,6,20,0.2
2025-04-30 09:54:21.860940,Waterfront,-0.66,80,0.46,1,28,-0.04
2025-04-30 10:54:21.860940,Downtown,-0.18,86,0.36,7,25,0.2
2025-04-30 10:54:21.860940,Midtown,-0.04,87,0.8,4,16,0.3
2025-04-30 10:54:21.860940,Uptown,-0.12,66,0.61,5,1,0.35
2025-04-30 10:54:21.860940,Suburb,0.38,74,0.82,9,6,0.59
2025-04-30 10:54:21.860940,Waterfront,-0.31,72,0.14,3,21,0.08
2025-04-30 11:54:21.860940,Downtown,0.31,44,0.03,10,24,0.43
2025-04-30 11:54:21.860940,Midtown,-0.27,79,0.58,6,18,0.24
2025-04-30 11:54:21.860940,Uptown,-0.2,62,0.83,5,27,0.29
2025-04-30 11:54:21.860940,Suburb,0.19,50,0.69,3,6,0.44
2025-04-30 11:54:21.860940,Waterfront,0.02,30,0.06,5,15,0.31
2025-04-30 12:54:21.860940,Downtown,0.16,72,0.82,3,4,0.41
2025-04-30 12:54:21.860940,Midtown,0.48,47,0.54,3,6,0.5
2025-04-30 12:54:21.860940,Uptown,-0.57,87,0.95,0,0,0.15
2025-04-30 12:54:21.860940,Suburb,-0.25,49,0.99,0,25,0.24
2025-04-30 12:54:21.860940,Waterfront,0.52,66,0.35,1,16,0.36
2025-04-30 13:54:21.860940,Downtown,0.5,69,0.13,10,6,0.52
2025-04-30 13:54:21.860940,Midtown,-0.22,86,0.66,10,6,0.37
2025-04-30 13:54:21.860940,Uptown,-0.19,63,0.32,9,8,0.33
2025-04-30 13:54:21.860940,Suburb,0.27,47,1.0,3,17,0.49
2025-04-30 13:54:21.860940,Waterfront,-0.08,56,0.33,9,1,0.41
2025-04-30 14:54:21.860940,Downtown,-0.33,54,0.2,3,18,0.13
2025-04-30 14:54:21.860940,Midtown,0.04,90,0.83,5,25,0.31
2025-04-30 14:54:21.860940,Uptown,-0.09,89,0.01,9,8,0.25
2025-04-30 14:54:21.860940,Suburb,0.05,66,0.88,5,15,0.41
2025-04-30 14:54:21.860940,Waterfront,-0.08,32,0.16,10,2,0.44
2025-04-30 15:54:21.860940,Downtown,-0.31,76,0.51,4,25,0.15
2025-04-30 15:54:21.860940,Midtown,-0.41,86,0.57,4,19,0.14
2025-04-30 15:54:21.860940,Uptown,0.17,47,0.82,8,7,0.56
2025-04-30 15:54:21.860940,Suburb,-0.26,82,0.22,8,16,0.21
2025-04-30 15:54:21.860940,Waterfront,-0.31,43,0.5,8,21,0.31
2025-04-30 16:54:21.860940,Downtown,-0.01,87,0.6,9,23,0.35
2025-04-30 16:54:21.860940,Midtown,0.03,44,0.03,7,30,0.27
2025-04-30 16:54:21.860940,Uptown,0.2,72,0.82,9,21,0.49
2025-04-30 16:54:21.860940,Suburb,-0.39,83,0.5,3,11,0.14
2025-04-30 16:54:21.860940,Waterfront,0.39,30,0.39,5,23,0.46
2025-04-30 17:54:21.860940,Downtown,-0.34,60,0.49,10,23,0.3
2025-04-30 17:54:21.860940,Midtown,0.18,39,0.98,0,3,0.46
2025-04-30 17:54:21.860940,Uptown,0.19,57,0.81,4,15,0.44
2025-04-30 17:54:21.860940,Suburb,0.17,88,0.51,8,30,0.34
2025-04-30 17:54:21.860940,Waterfront,0.14,80,0.17,2,10,0.22
2025-04-30 18:54:21.860940,Downtown,0.08,42,0.13,6,6,0.37
2025-04-30 18:54:21.860940,Midtown,0.02,47,0.18,4,13,0.28
2025-04-30 18:54:21.860940,Uptown,0.25,54,0.72,3,4,0.46
2025-04-30 18:54:21.860940,Suburb,0.22,63,0.01,9,24,0.34
2025-04-30 18:54:21.860940,Waterfront,0.09,53,0.17,10,19,0.39
2025-04-30 19:54:21.860940,Downtown,-0.17,86,0.38,2,10,0.16
2025-04-30 19:54:21.860940,Midtown,-0.0,55,0.61,5,1,0.41
2025-04-30 19:54:21.860940,Uptown,0.46,74,0.99,7,14,0.58
2025-04-30 19:54:21.860940,Suburb,0.08,73,0.37,4,28,0.24
2025-04-30 19:54:21.860940,Waterfront,0.02,42,0.92,9,6,0.57
2025-04-30 20:54:21.860940,Downtown,0.14,86,0.21,9,26,0.31
2025-04-30 20:54:21.860940,Midtown,0.16,71,0.05,2,4,0.24
2025-04-30 20:54:21.860940,Uptown,0.27,88,0.13,9,15,0.36
2025-04-30 20:54:21.860940,Suburb,-0.36,43,0.96,6,6,0.4
2025-04-30 20:54:21.860940,Waterfront,-0.13,51,0.9,1,1,0.36
2025-04-30 21:54:21.860940,Downtown,0.1,60,0.44,4,19,0.31
2025-04-30 21:54:21.860940,Midtown,0.06,36,0.98,5,9,0.51
2025-04-30 21:54:21.860940,Uptown,-0.29,77,0.95,6,9,0.34
2025-04-30 21:54:21.860940,Suburb,0.85,50,0.96,5,26,0.66
2025-04-30 21:54:21.860940,Waterfront,0.25,36,0.12,0,11,0.29
2025-04-30 22:54:21.860940,Downtown,-0.15,36,0.06,7,15,0.28
2025-04-30 22:54:21.860940,Midtown,0.3,43,0.59,10,9,0.59
2025-04-30 22:54:21.860940,Uptown,0.5,60,0.29,4,16,0.41
2025-04-30 22:54:21.860940,Suburb,0.16,62,0.9,1,29,0.33
2025-04-30 22:54:21.860940,Waterfront,-0.29,68,0.61,4,24,0.2
2025-04-30 23:54:21.860940,Downtown,0.25,61,0.18,5,11,0.35
2025-04-30 23:54:21.860940,Midtown,-0.77,85,0.18,9,2,0.11
2025-04-30 23:54:21.860940,Uptown,0.15,64,0.83,3,24,0.36
2025-04-30 23:54:21.860940,Suburb,-0.22,62,0.9,1,2,0.3
2025-04-30 23:54:21.860940,Waterfront,-0.11,79,0.76,7,23,0.32
2025-05-01 00:54:21.860940,Downtown,-0.33,89,0.77,8,30,0.24
2025-05-01 00:54:21.860940,Midtown,0.19,70,0.13,0,3,0.23
2025-05-01 00:54:21.860940,Uptown,-0.22,45,0.14,6,27,0.2
2025-05-01 00:54:21.860940,Suburb,0.25,45,0.89,6,13,0.54
2025-05-01 00:54:21.860940,Waterfront,-0.21,35,0.36,9,2,0.41
2025-05-01 01:54:21.860940,Downtown,-0.03,48,0.04,2,24,0.16
2025-05-01 01:54:21.860940,Midtown,-0.55,77,0.29,8,5,0.18
2025-05-01 01:54:21.860940,Uptown,-0.06,86,0.76,3,25,0.24
2025-05-01 01:54:21.860940,Suburb,0.32,52,0.71,7,23,0.5
2025-05-01 01:54:21.860940,Waterfront,-0.21,56,0.0,10,0,0.32
2025-05-01 02:54:21.860940,Downtown,0.42,57,0.46,8,15,0.51
2025-05-01 02:54:21.860940,Midtown,-0.18,35,0.04,6,9,0.27
2025-05-01 02:54:21.860940,Uptown,-0.2,51,0.48,9,5,0.4
2025-05-01 02:54:21.860940,Suburb,-0.02,38,0.58,5,11,0.4
2025-05-01 02:54:21.860940,Waterfront,0.65,85,0.19,0,29,0.27
2025-05-01 03:54:21.860940,Downtown,0.06,44,0.96,5,29,0.43
2025-05-01 03:54:21.860940,Midtown,-0.15,52,0.63,3,17,0.28
2025-05-01 03:54:21.860940,Uptown,-0.51,85,0.82,9,15,0.27
2025-05-01 03:54:21.860940,Suburb,0.2,50,0.93,10,7,0.62
2025-05-01 03:54:21.860940,Waterfront,-0.32,63,0.81,4,6,0.3
2025-05-01 04:54:21.860940,Downtown,0.02,33,0.12,1,12,0.24
2025-05-01 04:54:21.860940,Midtown,-0.41,49,0.37,2,8,0.17
2025-05-01 04:54:21.860940,Uptown,-0.44,84,0.41,5,6,0.16
2025-05-01 04:54:21.860940,Suburb,-0.13,54,0.68,2,2,0.32
2025-05-01 04:54:21.860940,Waterfront,-0.19,81,0.35,7,18,0.23
2025-05-01 05:54:21.860940,Downtown,-0.12,64,0.62,7,6,0.38
2025-05-01 05:54:21.860940,Midtown,0.61,89,0.11,5,25,0.34
2025-05-01 05:54:21.860940,Uptown,0.25,51,0.08,0,3,0.28
2025-05-01 05:54:21.860940,Suburb,-0.73,40,0.7,4,21,0.15
2025-05-01 05:54:21.860940,Waterfront,0.19,67,0.93,10,19,0.55
2025-05-01 06:54:21.860940,Downtown,0.1,57,0.95,3,20,0.4
2025-05-01 06:54:21.860940,Midtown,-0.37,72,0.22,5,7,0.17
2025-05-01 06:54:21.860940,Uptown,0.65,74,0.78,3,27,0.47
2025-05-01 06:54:21.860940,Suburb,0.07,83,0.91,8,10,0.46
2025-05-01 06:54:21.860940,Waterfront,-0.35,88,0.16,5,20,0.08
2025-05-01 07:54:21.860940,Downtown,0.0,67,0.11,5,13,0.24
2025-05-01 07:54:21.860940,Midtown,-0.13,56,0.72,2,21,0.26
2025-05-01 07:54:21.860940,Uptown,-0.16,42,0.03,1,11,0.16
2025-05-01 07:54:21.860940,Suburb,0.24,35,0.57,9,7,0.57
2025-05-01 07:54:21.860940,Waterfront,0.31,38,0.93,2,9,0.51
2025-05-01 08:54:21.860940,Downtown,0.15,50,0.53,7,10,0.46
2025-05-01 08:54:21.860940,Midtown,-0.28,83,0.37,6,0,0.24
2025-05-01 08:54:21.860940,Uptown,-0.21,64,0.19,8,4,0.29
2025-05-01 08:54:21.860940,Suburb,-0.21,57,0.73,2,12,0.27
2025-05-01 08:54:21.860940,Waterfront,0.12,84,0.27,5,8,0.3
2025-05-01 09:54:21.860940,Downtown,0.03,77,0.29,5,19,0.25
2025-05-01 09:54:21.860940,Midtown,-0.27,32,0.6,10,16,0.42
2025-05-01 09:54:21.860940,Uptown,-0.4,59,0.75,7,9,0.32
2025-05-01 09:54:21.860940,Suburb,0.06,67,0.8,8,25,0.42
2025-05-01 09:54:21.860940,Waterfront,0.07,58,0.32,6,18,0.33
